,formattedAddress,servesBeer,servesWine,location.latitude,location.longitude,displayName.text,displayName.languageCode
231,"212 Aucks Road, Russell 0272, New Zealand",,,-35.2947882,174.12146919999998,Omata Estate Vineyard & Kitchen,en
232,"19 State Highway 12, Opononi 0473, New Zealand",,,-35.5047407,173.39200789999998,Opononi Hotel Limited,en
233,"Otehei Bay, Urupukapuka Island, Bay of Islands 0200, New Zealand",True,True,-35.2207521,174.2320579,Otehei Bay Restaurant,en
234,"14 Marsden Road, Paihia 0200, New Zealand",,,-35.2847094,174.095826,Super Liquor Paihia,en
235,"Shop 4/10-18 Selwyn Road, Paihia 0200, New Zealand",,,-35.2819386,174.0905812,Bay Liquor store paihia,en
236,"31 Otamarua Road, Russell 0272, New Zealand",,,-35.283272,174.181771,Paroa Bay Winery and Accommodation,en
237,"4 Lamb Road, Pukenui 0484, New Zealand",True,True,-34.814953599999996,173.11792169999998,Pukenui Pacific,en
238,"Maritime Building 69 Marsden Road, Paihia, Paihia 0200 0200, New Zealand",,,-35.2811939,174.0923956,R. Tucker Thompson,en
239,,,,,,,
240,"147 Commerce Street, Kaitaia 0410, New Zealand",,,-35.1119456,173.2628149,Super Liquor Kaitaia,en
241,"76 De Thierry Street, Rawene 0473, New Zealand",,,-35.409422600000006,173.5143998,Rawene Golf Club,en
242,"Opua Paihia Main Road, SH11, Opua 0200, New Zealand",True,True,-35.3096795,174.1019213,Roadrunner Tavern,en
243,"Opua Paihia Main Road, SH11, Opua 0200, New Zealand",True,True,-35.3096795,174.1019213,Roadrunner Tavern,en
244,"27 The Strand, Russell 0202, New Zealand",,,-35.2619447,174.1216541,RUSSELL FRESH,en
245,"165 Waimate North Road, Kerikeri 0293, New Zealand",True,True,-35.2502518,173.91194149999998,Sovrano restaurant and Winery kerikeri,en
246,"222 Commerce Street, Kaitaia 0420, New Zealand",True,True,-35.1103407,173.2603714,Beachcomber Restaurant,en
247,"26 Baffin Street, Opua Marina, Opua 0200, New Zealand",True,True,-35.315158,174.119292,Marina Cafe Opua,en
248,"Michie Street, Ōkaihau 0475, New Zealand",,,-35.3228696,173.7697455,Okaihau Rugby Football Club,en
249,"190 Kerikeri Road, Kerikeri 0230, New Zealand",True,True,-35.218128199999995,173.95677179999998,MĀHA Restaurant @ Wharepuke,en
250,"3 Tokerau Beach Road, Karikari Peninsula 0483, New Zealand",True,True,-34.8705782,173.3793308,Tuatua Tavern,en
251,"Tepene Tablelands Road, Matauri Bay 0478, New Zealand",,,-35.0766385,173.9225095,Kauri Cliffs Golf Club,en
252,"1993 State Highway 10, Waipapa 0230, New Zealand",,,-35.209287100000005,173.9194375,Four Square Waipapa,en
253,"1745 State Highway 10, Whangaroa 0479, New Zealand",,,-35.029933899999996,173.6459655,Whangaroa Golf Club,en
254,"69 Marsden Road, Paihia 0200, New Zealand",True,True,-35.280910299999995,174.0921813,Zane Grey's Restaurant and Bar,en
255,"16 Hannah Street, Whangārei 0110, New Zealand",True,True,-35.7268672,174.32356099999998,The Bunker Bar and Restaurant,en
256,"2618 State Highway 1, Ruakākā 0171, New Zealand",,,-35.89261580000001,174.4336912,Bream Bay Superette,en
257,"37A Russell Road, Kensington, Whangārei 0112, New Zealand",True,True,-35.712965,174.30876809999998,Quail Cafe,en
258,"325 Port Road, Port Whangārei, Whangārei 0110, New Zealand",True,True,-35.751532499999996,174.3486592,Acropolis Cafe-Bar & Grill,en
259,"8 Quayside, Townbasin, Whangārei 0110, New Zealand",True,True,-35.7247957,174.32626059999998,No.8,en
260,"47 Vine Street, Whangārei 0110, New Zealand",True,True,-35.7265149,174.32062779999998,Triple Crown Sports Bar,en
261,"45 The Centre, Waipu 0510, New Zealand",,,-35.984421999999995,174.444951,The Thistle,en
262,"1034 Whangarei Heads Road, Parua Bay 0174, New Zealand",True,True,-35.7728484,174.4517783,Parua Bay Tavern,en
263,"477 Kamo Road, Te Kamo, Whangārei 0112, New Zealand",,,-35.6847334,174.3014603,Liquorland Kamo,en
264,"2/95 Kamo Road, Kensington, Whangārei 0112, New Zealand",True,,-35.7087664,174.32157619999998,Khane Bahar Indian,en
265,,,,,,,
266,"16 Porowini Avenue, Morningside, Whangārei 0110, New Zealand",True,True,-35.7305221,174.31799189999998,Divine Indian restaurant,en
267,"Walton Street, Whangārei 0110, New Zealand",True,True,-35.7259155,174.32259349999998,Judge - House Of Ale,en
268,"8 Kensington Avenue, Kensington, Whangārei 0112, New Zealand",True,True,-35.70788160000001,174.3209488,Lone Star Whangarei,en
269,"2 Bank Street, Whangārei 0110, New Zealand",True,True,-35.7265714,174.3194398,Grand Thai & Indian Restaurant,en
270,"Okara Drive, Retail Centre, Whangārei 0110, New Zealand",,,-35.7305622,174.327329,Woolworths Whangarei,en
271,"9 Kamo Road, Regent, Whangārei 0112, New Zealand",,,-35.7148322,174.32261929999999,Countdown,en
272,"11 Wairau Drive, Tikipunga, Whangārei 0112, New Zealand",True,True,-35.6786245,174.316738,Totara Cafe,en
273,"159 One Tree Point Road, Northland, One Tree Point 0118, New Zealand",True,True,-35.8272288,174.4591053,Harbour Keys Cafe,en
274,"1375 Whangarei Heads Road, Parua Bay 0174, New Zealand",True,True,-35.7693027,174.4803077,Smith & Local Parua Bay,en
275,"Helena Bay 0184, New Zealand",False,False,-35.456558199999996,174.3272094,Helena Bay Cafe and Indian Eatery,en
276,"11 Park Street, Hikurangi 0114, New Zealand",,,-35.6016553,174.2857893,Hikurangi Bowling Club,en
277,"29 King Street, Hikurangi 0114, New Zealand",,,-35.59796,174.286152,Four Square Hikurangi,en
278,"58 Walton Street, Whangārei 0110, New Zealand",True,True,-35.7271901,174.3211081,Shiraz Haveli Indian Restaurant Indian Sweets & South Indian meals,en
279,"1387 Whangarei Heads Road, Parua Bay 0174, New Zealand",True,True,-35.7691313,174.4805678,New Day Cafe & Indian Restaurant,en
280,"7 Meldrum Street, Te Kamo, Whangārei 0112, New Zealand",,,-35.6806,174.30169999999998,Kamo Club Inc,en
281,"0112/16 Butler Place, Te Kamo, Whangārei 0112, New Zealand",,,-35.680014299999996,174.29634289999998,Kamo Rugby Club,en
282,"509 Kamo Road, Te Kamo, Whangārei 0112, New Zealand",,,-35.6838784,174.30071780000003,Four Square Kamo,en
283,"4 Huapai Street, Kensington, Whangārei 0112, New Zealand",,,-35.7096403,174.32378749999998,4 Huapai Street,
284,"1/163 State Highway 15A, Ruakākā 0171, New Zealand",,,-35.8781433,174.4363152,Marsden Highway liquor spot,en
285,"99 Cameron Street, Whangārei 0110, New Zealand",True,True,-35.727329,174.3226223,Local Talent Taverna,en
286,"State Highway 1, Hūkerenui 0182, New Zealand",True,True,-35.5202817,174.20272,Hukerenui Hotel,en
287,"14 Quayside, Whangārei 0110, New Zealand",True,True,-35.72460300000001,174.3258807,Loco,en
288,"136 Oakura Road, Ōakura 0184, New Zealand",,,-35.3903339,174.3426575,Oakura Bay Store,en
289,"Riverside Drive, Parahaki, Whangārei 0112, New Zealand",,,-35.7310805,174.3374484,Madhatters Football Club,en
290,"689 Mangakahia Road, Poroti 0179, New Zealand",,,-35.737826999999996,174.1364754,Mangakahia Sports and Community Complex,en
291,"2 Station Road, Te Kamo, Whangārei 0112, New Zealand",True,True,-35.6818241,174.3007386,Coalies,en
292,"1257 State Highway 14, Maungatapere 0152, New Zealand",,,-35.7639537,174.2048977,Maungatapere Bowling Club,en
293,"2 Manse Street, Regent, Whangārei 0112, New Zealand",,,-35.7150029,174.3224557,Bottle-O Regent,en
294,"18 King Street, Hikurangi 0114, New Zealand",True,True,-35.5982832,174.2867374,Hikurangi Hotel,en
295,"18 King Street, Hikurangi 0114, New Zealand",True,True,-35.5982832,174.2867374,Hikurangi Hotel,en
296,"104 Lower Dent Street, Whangārei 0110, New Zealand",True,True,-35.726253,174.3268952,Frings Bar and Eatery,en
297,"Porowini Avenue, Morningside, Whangārei 0110, New Zealand",,,-35.731789,174.3209865,Porowini Avenue,en
298,"79 Okara Drive, Whangārei 0110, New Zealand",,,-35.735931799999996,174.3318262,Northland Cricket Association,en
299,"160A Pipiwai Road, Te Kamo, Ngararatunua 0176, New Zealand",,,-35.673806899999995,174.28210249999998,Northland Golf Club,en
300,"45 Park Avenue, Kensington, Whangārei 0112, New Zealand",,,-35.7047581,174.31514679999998,Northland Hockey Association,en
301,"28 Mount Pleasant Road, Raumanga, Raumanga, Whangārei 0110, New Zealand",,,-35.746545,174.309361,Northpower Whangarei,en
302,"Shop 2/4 Port Road, Whangārei 0110, New Zealand",,,-35.730474199999996,174.32821049999998,Turkish Delight cafe,en
303,"26 Rathbone Street, Whangārei 0110, New Zealand",True,True,-35.723954,174.3217957,Turkuaz Cafe,en
304,"136 Riverside Drive, Abbey Caves, Whangārei 0110, New Zealand",,,-35.7305036,174.3390661,Old Boys Marist Rugby Club,en
305,"79 Cameron Street, Whangārei 0110, New Zealand",True,True,-35.7262531,174.32135399999999,Tote And Poke Sports Bar,en
306,"35 Alamein Avenue, Onerahi, Whangārei 0110, New Zealand",,,-35.747427699999996,174.37018999999998,Onerahi Bowling Club,en
307,"79 Okara Drive, Whangārei 0110, New Zealand",,,-35.735931799999996,174.3318262,Northland Cricket Association,en
308,"35 Alamein Avenue, Onerahi, Whangārei 0110, New Zealand",,,-35.7476584,174.369945,Onerahi Rugby Club,en
309,"206 Beach Road, Onerahi, Whangārei 0110, New Zealand",,,-35.7753878,174.36034809999998,Onerahi Yacht Club,en
310,"New Zealand, Whangārei, 15Bank Street",,,-35.726328099999996,174.3190315,Rice is Nice,ko
311,"750 Whangarei Heads Road, Onerahi, Tamaterau 0110, New Zealand",,,-35.7788901,174.42674459999998,The Pines Golf Club,en
312,"460 Maunu Road, Maunu, Whangārei 0110, New Zealand",True,True,-35.7401678,174.2812997,Jolt Cafe,en
313,"1/9 Tikorangi Road, Portland 0178, New Zealand",,,-35.801073599999995,174.33065499999998,Portland Hall,en
314,"8 Butter Factory Lane, Whangārei 0110, New Zealand",True,True,-35.7237204,174.3200377,The Butter Factory,en
315,"477 Kamo Road, Te Kamo, Whangārei 0112, New Zealand",,,-35.6847334,174.3014603,Liquorland Kamo,en
316,"Unit 2/18 Carruth Street, Whangārei 0110, New Zealand",,,-35.7264048,174.325341,Liquorland Whangarei Central,en
317,"11/30 Rauiri Drive, One Tree, Point 0118, New Zealand",,,-35.839097599999995,174.4695229,Bottle-o Marsden Cove,en
318,"61 Hatea Drive, Regent, Whangārei 0112, New Zealand",,,-35.716346,174.326663,Discovery Settlers Hotel Whangarei,en
319,"Millington Road, Maunu, Whangārei 0179, New Zealand",,,-35.7373969,174.24788990000002,Sherwood Park Golf Club,en
320,"1 Tui Crescent, Maunu, Whangārei 0110, New Zealand",,,-35.7395692,174.2827557,Tui Crescent Foodmarket,en
321,"Memorial Drive, Parahaki, Whangārei 0112, New Zealand",,,-35.724053,174.34183349999998,Personalised Giftboxes,en
322,"The Centre, Waipu 0510, New Zealand",,,-35.9838163,174.4430447,The Centre,en
323,"1375 Whangarei Heads Road, Parua Bay 0174, New Zealand",True,True,-35.7693027,174.4803077,Smith & Local Parua Bay,en
324,"328 Marsden Point Road, Ruakākā 0116, New Zealand",,,-35.873928899999996,174.4557724,Ruakākā Liquor Centre,en
325,"48 Rauiri Drive, One Tree Point 0118, New Zealand",,,-35.8388776,174.4685978,Marsden Cove Marina,en
326,"1 Marina Road, Tutukaka, Whangarei 0173, New Zealand",True,True,-35.610135199999995,174.5290503,Marina Woodfired Dining,en
327,"42 Winger Crescent, Te Kamo, Whangārei 0112, New Zealand",,,-35.6716404,174.3005977,Tennis Northland,en
328,"Kamo Park, 15 Three Mile Bush Road, Te Kamo, Whangārei 0112, New Zealand",,,-35.681889000000005,174.296538,Kamo Tennis Club,en
329,"RD 3, 1841 Ngunguru Road, Whangārei 0173, New Zealand",,,-35.636621399999996,174.4933451,Papaka Road Distillery,en
330,"10 Reed Street, Tikipunga, Whangārei 0112, New Zealand",,,-35.6814126,174.33206669999998,Tikipunga Rugby Club,en
331,"910 Cove Road, Waipu 0582, New Zealand",True,True,-36.0301159,174.50745569999998,The Cove Cafe,en
332,"2 South Road, Waipu 0510, New Zealand",,,-35.9863115,174.4468297,Waipu Bowling Club,en
333,"18 Nova Scotia Drive, Waipu 0545, New Zealand",True,True,-35.9835493,174.44870010000002,Waipu Citizens & Services Club Inc,en
334,"3229 State Highway 1, Waipu 0582, New Zealand",,,-35.9457886,174.45906599999998,Waipu Golf Club,en
335,"9 Saint Marys Road, Waipu 0510, New Zealand",,,-35.9856092,174.4444352,Waipu Rugby & Squash Football Club,en
336,"18 Rust Avenue, Whangārei 0110, New Zealand",,,-35.72367210000001,174.3185977,Whangarei Club,en
337,"﻿ 212 Riverside Drive, Parahaki, Whangārei 0110, New Zealand",,,-35.7346392,174.34911839999998,Whangarei Cruising Club,en
338,"Marina Road, Tutukaka 0173, New Zealand",,,-35.6090481,174.5261373,Marina Road,en
339,"Denby Crescent, Tikipunga, Whangārei 0112, New Zealand",,,-35.6857365,174.3167418,Whangarei Golf Club,en
340,"472 State Highway 1, Whangārei 0178, New Zealand",,,-35.7721282,174.3077971,Longview Estate,en
341,"1 The Centre, Waipu 0510, New Zealand",True,True,-35.985074,174.4469375,Waipu Central,en
342,"26 Rathbone Street, Whangārei 0110, New Zealand",True,True,-35.723954,174.3217957,Turkuaz Cafe,en
343,"43 The Centre, Waipu 0510, New Zealand",,,-35.984451299999996,174.445099,Four Square Waipu,en
344,"69 Bank Street, Whangārei 0110, New Zealand",True,True,-35.7239319,174.319515,Astroboy NZ,en
345,"121 Maunu Road, Northland, Whangārei 0110, New Zealand",,,-35.7344611,174.30518429999998,Four Square Horahora,en
346,"RD 4, 1381 Whangarei Heads Road, Parua Bay 0174, New Zealand",,,-35.769095,174.480334,The Bottle-O Parua Bay,en
347,"952 Matapouri Road, Matapouri 0173, New Zealand",,,-35.5656726,174.50363610000002,Matapouri Bay Store,en
348,"71 Cameron Street, Whangārei, Vinetown 0110, New Zealand",True,True,-35.7259256,174.32101659999998,Dickens Inn,en
349,"9 Riverside Drive, Riverside, Whangārei 0112, New Zealand",,,-35.7235054,174.3273576,Distinction Whangarei Hotel & Conference Centre,en
350,"Cnr Paramount Parade &, Wanaka Street, Tikipunga, Whangārei 0112, New Zealand",,,-35.6833209,174.3211057,Woolworths Tikipunga,en
351,"8 Waverley Street, Onerahi, Whangārei 0110, New Zealand",,,-35.7542618,174.3675834,Comfort Hotel Flames,en
352,"2412 Matapouri Road, Hikurangi 0181, New Zealand",True,False,-35.5687594,174.3970448,Heaven's Brewery,en
353,"1948 Russell Road, RD4, Helena Bay 0184, New Zealand",,,-35.428388999999996,174.35336400000003,Helena Bay Lodge,en
354,"77 Bank Street, Whangārei 0110, New Zealand",True,True,-35.723375,174.31961719999998,Ezumi Japanese Restaurant,en
355,"169 Kiripaka Road, Tikipunga, Whangārei 0112, New Zealand",,,-35.68685,174.3266227,Tikipunga Fresh Foods,en
356,"4 Port Road, Okara, Whangārei 0110, New Zealand",,,-35.729914,174.32714199999998,Super Liquor Okara,en
357,"51/53 Maunu Road, Woodhill, Whangārei 0110, New Zealand",,,-35.731287,174.311333,Super Liquor Woodhill,en
358,"3 Kensington Avenue, Kensington, Whangārei 0112, New Zealand",True,True,-35.7091736,174.3205476,Kensington Tavern,en
359,"1 Onerahi Road, Onerahi, Whangārei 0112, New Zealand",,,-35.754207099999995,174.36796049999998,Super Liquor Onerahi,en
360,"1379 Whangarei Heads Road, Northland, Parua Bay 0174, New Zealand",,,-35.769292,174.480765,Four Square Parua Bay,en
361,"Unit 26/386 Marsden Point Road, Ruakaka, Ruakākā 0116, New Zealand",False,False,-35.8737914,174.455825,KEBAB & PIZZA FACTORY,en
362,"1 Marina Road, Tutukaka, Whangarei 0173, New Zealand",True,True,-35.610135199999995,174.5290503,Marina Woodfired Dining,en
363,"2 Bank Street, Whangārei 0110, New Zealand",,,-35.7263467,174.3193432,Grand Hotel,en
364,"Bay fishing charters 48 Rauiri Drive, Whangārei 0151, New Zealand",,,-35.8388308,174.4694088,Marsden Cove Fishing Club,en
365,"14 Quayside, Whangārei 0110, New Zealand",True,True,-35.7245467,174.3257979,Riverside Cafe,en
366,"9 Domain Road, Hūkerenui 0182, New Zealand",,,-35.5243207,174.201327,Mid Northern Rugby Club,en
367,"Whangarei Heads Road, RD4, Whangārei 0174, New Zealand",,,-35.8212677,174.5092089,Mt Manaia Club,en
368,"51 Okara Drive, Whangārei 0148, New Zealand",,,-35.7346912,174.3292319,Semenoff Stadium,en
369,"79 Cameron Street, Whangārei 0110, New Zealand",True,True,-35.7262688,174.3213654,Pure Bar & Grill,en
370,"2 Cove Road, Waipu 0510, New Zealand",True,True,-35.985050199999996,174.4477844,McLeod's Pizza Barn & Brewery,en
371,"129 Port Road, Whangārei 0110, New Zealand",,,-35.7334588,174.33295239999998,ActionZone Entertainment Centre,en
372,"1 Reotahi Road, Whangārei Heads 0174, New Zealand",True,True,-35.8193365,174.5036098,The Deck Cafe,en
373,"262 Fairway Drive, Te Kamo, Whangārei 0112, New Zealand",,,-35.6905307,174.2931232,Jane Mander Retirement Village,en
374,"117 Bank Street, Whangārei 0110, New Zealand",True,True,-35.721416999999995,174.3202481,"Jimmy Jack's Rib Shack & Craft Bar, Whangarei",en
375,"21 Bream Bay Drive, Ruakākā 0116, New Zealand",,,-35.906549999999996,174.45506709999998,Oasis Store,en
376,"93 Kamo Road, Kensington, Whangārei 0112, New Zealand",True,True,-35.7088925,174.3215782,Suk Jai Thai Restaurant,en
377,"Memorial Drive, Parahaki, Whangārei 0112, New Zealand",,,-35.724053,174.34183349999998,Personalised Giftboxes,en
378,"31 Quayside, Whangārei 0110, New Zealand",True,True,-35.7246603,174.32653539999998,The Quay,en
379,"62 Walton Street, Whangārei 0110, New Zealand",True,True,-35.7269605,174.3215591,The Malt House fusion,en
380,"206 Beach Road, Onerahi, Whangārei 0110, New Zealand",True,True,-35.7753984,174.3605706,TopSail,en
381,"Shop No 9, Quality Street Mall, 71 Cameron Street, Whangārei 0110, New Zealand",True,True,-35.726065999999996,174.320852,Turmeric Indian Restaurant,en
382,"100 Mititai Road, Waiotira 0193, New Zealand",,,-35.9399781,174.1921577,Waiotira Golf Club,en
383,"3/5 Kensington Avenue, Kensington, Whangārei 0112, New Zealand",,,-35.7088691,174.32064269999998,Liquorland Kensington,en
384,"Otaika, New Zealand",,,-35.780552799999995,174.30786229999998,Otaika,en
385,"69 Bank Street, Whangārei 0110, New Zealand",True,True,-35.7239319,174.319515,Astroboy NZ,en
386,"163 State Highway 15A, Ruakākā 0171, New Zealand",True,True,-35.8782479,174.43633309999998,Porthouse Bar and Eatery,en
387,"567 Kamo Road, Te Kamo, Whangārei 0112, New Zealand",,,-35.682511,174.30027199999998,The Kamo Hotel,en
388,"8 Kensington Avenue, Kensington, Whangārei 0112, New Zealand",True,True,-35.70788160000001,174.3209488,Lone Star Whangarei,en
389,"2712 Mangakahia Road, Parakao 0172, New Zealand",True,True,-35.713662,173.9546211,The Old Parakao Store Cafe/Bar,en
390,"2 Station Road, Te Kamo, Whangārei 0112, New Zealand",True,True,-35.6818241,174.3007386,Coalies,en
391,"110 Onerahi Road, Onerahi, Whangārei 0110, New Zealand",True,True,-35.754556799999996,174.3680981,Feast India Restaurant and Takeaway,en
392,"Marina Road, Tutukaka 0173, New Zealand",True,True,-35.6085821,174.52655199999998,Schnappa Rock Restaurant & Bar,en
393,"Ruakaka Beach Road, Ruakākā 0116, New Zealand",True,True,-35.9085189,174.4601199,The Bach Cafe,en
394,"12 Vine Street, Whangārei 0110, New Zealand",True,,-35.726023999999995,174.319545,BRAAiHUT,en
395,"11 Wairau Drive, Tikipunga, Whangārei 0112, New Zealand",True,True,-35.6786245,174.316738,Totara Cafe,en
396,"11 Rawhiti Street, Morningside, Whangārei 0110, New Zealand",,,-35.7344053,174.3243842,FC Whangarei,en
397,"12 Quality Street, Whangārei 0110, New Zealand",True,True,-35.726260599999996,174.3208754,Fat Camel Cafe,en
398,"28 Maunu Road, Avenues, Whangārei 0110, New Zealand",,,-35.7287575,174.3150964,Whangarei Liquor Centre,en
399,"2618 State Highway 1, Ruakākā 0171, New Zealand",,,-35.89261580000001,174.4336912,Bream Bay Superette,en
400,"7 Meldrum Street, Te Kamo, Whangārei 0112, New Zealand",,,-35.6806,174.30169999999998,Kamo Club Inc,en
401,"595 Kamo Road, Te Kamo, Whangārei 0112, New Zealand",,,-35.680590099999996,174.2994444,Kamo Soccer Club,en
402,"30 Rauiri Drive, One Tree Point 0118, New Zealand",,,-35.8391516,174.46964269999998,Four Square Marsden Cove,en
